candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,threshold,tn,fp,fn,tp
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,validation,default_0_5,0.5,96112,10930,10023,5551
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,test,default_0_5,0.5,195592,20428,20510,11060
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_f1,0.4,84947,22095,7008,8566
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_f1,0.4,175033,40987,14758,16812
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_f2,0.258653,59781,47261,3037,12537
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_f2,0.258653,126845,89175,6646,24924
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_balanced_accuracy,0.308958,69946,37096,4345,11229
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_balanced_accuracy,0.308958,146581,69439,9363,22207
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_precision_at_min_recall,0.320171,72040,35002,4666,10908
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_precision_at_min_recall,0.320171,150480,65540,9990,21580
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,validation,best_recall_at_min_precision,0.347016,76717,30325,5423,10151
007_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_half,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,half,3.4362846721074867,test,best_recall_at_min_precision,0.347016,159499,56521,11487,20083
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,default_0_5,0.5,75797,31245,5299,10275
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,test,default_0_5,0.5,157145,58875,11067,20503
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_f1,0.56,84646,22396,6905,8669
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_f1,0.56,173750,42270,14408,17162
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_f2,0.413073,61944,45098,3289,12285
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_f2,0.413073,130101,85919,7038,24532
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_balanced_accuracy,0.448935,67803,39239,4072,11502
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_balanced_accuracy,0.448935,141571,74449,8579,22991
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_precision_at_min_recall,0.471993,71488,35554,4614,10960
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_precision_at_min_recall,0.471993,148835,67185,9653,21917
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,validation,best_recall_at_min_precision,0.505,76584,30458,5420,10154
008_E1_main_2015_2025_lightgbm_lgbm_regularized_depth6_leaf31_lr003_pw_balanced,E1_main_2015_2025,lightgbm,lgbm_regularized_depth6_leaf31_lr003,prospective_forecast_available,balanced,6.872569344214973,test,best_recall_at_min_precision,0.505,158583,57437,11310,20260
009_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,prospective_forecast_available,none,1.0,validation,default_0_5,0.5,106529,513,14983,591
009_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,prospective_forecast_available,none,1.0,test,default_0_5,0.5,214785,1235,30064,1506
009_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,prospective_forecast_available,none,1.0,validation,best_f1,0.165,85917,21125,7374,8200
009_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,prospective_forecast_available,none,1.0,test,best_f1,0.165,176287,39733,15219,16351
009_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,prospective_forecast_available,none,1.0,validation,best_f2,0.090311,60801,46241,3225,12349
009_E1_main_2015_2025_lightgbm_lgbm_deeper_depth10_leaf127_lr003_pw_none,E1_main_2015_2025,lightgbm,lgbm_deeper_depth10_leaf127_lr003,prospective_forecast_available,none,1.0,test,best_f2,0.090311,127963,88057,6817,24753
