nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,poi_total_count,poi_density_per_km2,poi_log1p_total_count,poi_log1p_density_per_km2,poi_named_count,poi_named_share,poi_with_any_detected_tag_count,poi_with_any_detected_tag_share,poi_with_valid_coordinate_count,poi_with_valid_coordinate_share,poi_unique_raw_type_count,poi_unique_semantic_category_count,poi_semantic_entropy,poi_semantic_entropy_norm,poi_semantic_hhi,poi_mixed_use_index,poi_dominant_semantic_category,poi_dominant_semantic_category_label,poi_dominant_semantic_category_share,poi_food_drink_count,poi_food_drink_share,poi_food_drink_density_per_km2,poi_retail_count,poi_retail_share,poi_retail_density_per_km2,poi_education_count,poi_education_share,poi_education_density_per_km2,poi_healthcare_count,poi_healthcare_share,poi_healthcare_density_per_km2,poi_transport_count,poi_transport_share,poi_transport_density_per_km2,poi_recreation_green_count,poi_recreation_green_share,poi_recreation_green_density_per_km2,poi_culture_tourism_count,poi_culture_tourism_share,poi_culture_tourism_density_per_km2,poi_public_service_count,poi_public_service_share,poi_public_service_density_per_km2,poi_emergency_safety_count,poi_emergency_safety_share,poi_emergency_safety_density_per_km2,poi_finance_count,poi_finance_share,poi_finance_density_per_km2,poi_accommodation_count,poi_accommodation_share,poi_accommodation_density_per_km2,poi_religion_count,poi_religion_share,poi_religion_density_per_km2,poi_office_work_count,poi_office_work_share,poi_office_work_density_per_km2,poi_industrial_logistics_count,poi_industrial_logistics_share,poi_industrial_logistics_density_per_km2,poi_other_count,poi_other_share,poi_other_density_per_km2,poi_commercial_activity_count,poi_commercial_activity_share,poi_commercial_activity_density_per_km2,poi_daily_activity_count,poi_daily_activity_share,poi_daily_activity_density_per_km2,poi_social_infrastructure_count,poi_social_infrastructure_share,poi_social_infrastructure_density_per_km2,poi_mobility_access_count,poi_mobility_access_share,poi_mobility_access_density_per_km2,poi_recreation_environment_count,poi_recreation_environment_share,poi_recreation_environment_density_per_km2,poi_safety_public_service_count,poi_safety_public_service_share,poi_safety_public_service_density_per_km2,poi_employment_industrial_count,poi_employment_industrial_share,poi_employment_industrial_density_per_km2,poi_osm_tag_amenity_count,poi_osm_tag_amenity_share,poi_osm_tag_highway_count,poi_osm_tag_highway_share,poi_osm_tag_leisure_count,poi_osm_tag_leisure_share,poi_osm_tag_public_transport_count,poi_osm_tag_public_transport_share,poi_osm_tag_railway_count,poi_osm_tag_railway_share,poi_osm_tag_shop_count,poi_osm_tag_shop_share,poi_osm_tag_tourism_count,poi_osm_tag_tourism_share
BK0302,Bedford-Stuyvesant (East),Brooklyn,3.0,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),3.8336630516734855,698,182.07129593596034,6.54965074223381,5.209875672247358,598,0.8567335243553008,698,1.0,698,1.0,35,11,1.7222439091864683,0.6359719286169413,0.2128718155023358,0.7871281844976642,transport,Transport & Mobility Infrastructure,0.32951289398280803,142,0.2034383954154728,37.04029229642746,80,0.11461318051575932,20.867770307846456,16,0.022922636103151862,4.173554061569291,12,0.017191977077363897,3.1301655461769684,230,0.32951289398280803,59.99483963505856,73,0.10458452722063037,19.04184040590989,3,0.004297994269340974,0.7825413865442421,0,0.0,0.0,1,0.0014326647564469914,0.2608471288480807,2,0.0028653295128939827,0.5216942576961614,3,0.004297994269340974,0.7825413865442421,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,136,0.19484240687679083,35.475209523338975,227,0.32521489971346706,59.21229824851432,480,0.6876790830945558,125.20662184707875,31,0.044412607449856735,8.086260994290502,230,0.32951289398280803,59.99483963505856,76,0.10888252148997135,19.824381792454133,1,0.0014326647564469914,0.2608471288480807,0,0.0,0.0,220,0.3151862464183381,159,0.22779369627507162,74,0.10601719197707736,299,0.4283667621776504,45,0.06446991404011461,86,0.12320916905444126,6,0.008595988538681949
BK0401,Bushwick (West),Brooklyn,3.0,BK04,BK04 Bushwick (CD 4 Equivalent),2.1479796470688544,547,254.65790644079866,6.306275286948016,5.543840247864912,496,0.906764168190128,547,1.0,547,1.0,35,11,1.6765323445316802,0.6190920477948713,0.2470146285706646,0.7529853714293354,food_drink,"Food, Drink & Nightlife Support",0.40219378427787933,220,0.40219378427787933,102.42182708770694,95,0.1736745886654479,44.22760715150982,8,0.014625228519195612,3.7244300759166165,17,0.031078610603290677,7.91441391132281,113,0.20658135283363802,52.607574822322206,30,0.054844606946983544,13.966612784687312,5,0.009140767824497258,2.3277687974478853,4,0.007312614259597806,1.8622150379583082,2,0.003656307129798903,0.9311075189791541,4,0.007312614259597806,1.8622150379583082,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,49,0.08957952468007313,22.812134214989275,319,0.583180987202925,148.51164927717508,453,0.8281535648994516,210.8958530487784,34,0.062157221206581355,15.82882782264562,113,0.20658135283363802,52.607574822322206,35,0.06398537477148081,16.294381582135195,6,0.010968921389396709,2.7933225569374622,0,0.0,0.0,275,0.5027422303473492,64,0.1170018281535649,34,0.062157221206581355,117,0.21389396709323583,47,0.08592321755027423,103,0.1882998171846435,5,0.009140767824497258
BK0402,Bushwick (East),Brooklyn,3.0,BK04,BK04 Bushwick (CD 4 Equivalent),2.593630972278392,429,165.4051808392549,6.063785208687608,5.11442566275372,378,0.8811188811188811,429,1.0,429,1.0,35,12,1.7770840245574593,0.6562227036390108,0.19666813373107078,0.8033318662689293,transport,Transport & Mobility Infrastructure,0.2564102564102564,105,0.24475524475524477,40.483785520097356,84,0.1958041958041958,32.38702841607788,17,0.039627039627039624,6.55451765563481,12,0.027972027972027972,4.626718345153984,110,0.2564102564102564,42.411584830578185,26,0.06060606060606061,10.024556414500298,1,0.002331002331002331,0.38555986209616533,1,0.002331002331002331,0.38555986209616533,1,0.002331002331002331,0.38555986209616533,1,0.002331002331002331,0.38555986209616533,1,0.002331002331002331,0.38555986209616533,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,70,0.16317016317016317,26.989190346731572,191,0.44522144522144524,73.64193366036757,328,0.7645687645687645,126.46363476754222,31,0.07226107226107226,11.952355724981125,110,0.2564102564102564,42.411584830578185,27,0.06293706293706294,10.410116276596463,2,0.004662004662004662,0.7711197241923307,0,0.0,0.0,152,0.3543123543123543,75,0.17482517482517482,27,0.06293706293706294,151,0.351981351981352,42,0.0979020979020979,88,0.20512820512820512,2,0.004662004662004662
BK0471,The Evergreens Cemetery,Brooklyn,3.0,BK04,BK04 Bushwick (CD 4 Equivalent),0.5186015460904004,1,1.9282626662776747,0.6931471805599453,1.0744093005036723,0,0.0,1,1.0,1,1.0,1,1,-0.0,-0.0,1.0,0.0,transport,Transport & Mobility Infrastructure,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,1.9282626662776747,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,1.9282626662776747,0,0.0,0.0,1,1.0,1.9282626662776747,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
BK0501,Cypress Hills,Brooklyn,3.0,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),2.2635774466677514,172,75.98591347214736,5.153291594497779,4.3436224631976055,141,0.8197674418604651,172,1.0,172,1.0,19,9,1.642303890136632,0.6064525278992959,0.24966197944835047,0.7503380205516496,transport,Transport & Mobility Infrastructure,0.4186046511627907,27,0.1569767441860465,11.92802130086034,21,0.12209302325581395,9.277349900669154,11,0.06395348837209303,4.859564233683843,2,0.011627906976744186,0.8835571333970622,72,0.4186046511627907,31.808056802294242,8,0.046511627906976744,3.534228533588249,0,0.0,0.0,1,0.005813953488372093,0.4417785666985311,0,0.0,0.0,1,0.005813953488372093,0.4417785666985311,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,29,0.1686046511627907,12.811578434257402,49,0.28488372093023256,21.647149768228026,133,0.7732558139534884,58.75654937090464,14,0.08139534883720931,6.184899933779436,72,0.4186046511627907,31.808056802294242,8,0.046511627906976744,3.534228533588249,1,0.005813953488372093,0.4417785666985311,0,0.0,0.0,59,0.3430232558139535,41,0.23837209302325582,8,0.046511627906976744,76,0.4418604651162791,30,0.1744186046511628,24,0.13953488372093023,0,0.0
BK0502,East New York (North),Brooklyn,3.0,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),2.591144158054152,251,96.86840433783168,5.529429087511423,4.583623763410179,188,0.749003984063745,251,1.0,251,1.0,25,10,1.5761803755263626,0.5820351391140525,0.2917572736940683,0.7082427263059317,transport,Transport & Mobility Infrastructure,0.46215139442231074,12,0.04780876494023904,4.631158773123427,15,0.05976095617529881,5.788948466404283,9,0.035856573705179286,3.47336907984257,5,0.0199203187250996,1.9296494888014277,116,0.46215139442231074,44.76786814019312,24,0.09561752988047809,9.262317546246853,0,0.0,0.0,0,0.0,0.0,1,0.00398406374501992,0.3859298977602855,2,0.00796812749003984,0.771859795520571,5,0.0199203187250996,1.9296494888014277,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62,0.24701195219123506,23.927653661137704,34,0.13545816733067728,13.121616523849708,157,0.6254980079681275,60.59099394836483,14,0.055776892430278883,5.403018568643998,116,0.46215139442231074,44.76786814019312,24,0.09561752988047809,9.262317546246853,1,0.00398406374501992,0.3859298977602855,0,0.0,0.0,63,0.250996015936255,59,0.2350597609561753,24,0.09561752988047809,126,0.50199203187251,41,0.16334661354581673,16,0.06374501992031872,5,0.0199203187250996
BK0503,East New York-New Lots,Brooklyn,3.0,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),4.313542513724002,278,64.44818826185507,5.631211781821365,4.181258810717697,239,0.8597122302158273,278,1.0,278,1.0,19,8,1.3292452463290663,0.4908495587666901,0.3300553801563066,0.6699446198436934,transport,Transport & Mobility Infrastructure,0.43884892086330934,6,0.02158273381294964,1.3909680919824834,3,0.01079136690647482,0.6954840459912417,18,0.06474820143884892,4.17290427594745,0,0.0,0.0,122,0.43884892086330934,28.283017870310495,29,0.10431654676258993,6.723012444582003,0,0.0,0.0,0,0.0,0.0,1,0.0035971223021582736,0.2318280153304139,0,0.0,0.0,2,0.007194244604316547,0.4636560306608278,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,97,0.3489208633093525,22.48731748705015,11,0.039568345323741004,2.550108168634553,149,0.5359712230215827,34.54237428423167,18,0.06474820143884892,4.17290427594745,122,0.43884892086330934,28.283017870310495,29,0.10431654676258993,6.723012444582003,1,0.0035971223021582736,0.2318280153304139,0,0.0,0.0,42,0.1510791366906475,93,0.3345323741007194,29,0.10431654676258993,195,0.7014388489208633,28,0.10071942446043165,2,0.007194244604316547,2,0.007194244604316547
BK0504,Spring Creek-Starrett City,Brooklyn,3.0,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),2.514956113351278,105,41.75023152196615,4.663439094112067,3.755374611086611,59,0.5619047619047619,105,1.0,105,1.0,15,7,1.6545576798029797,0.6109774771271058,0.22394557823129255,0.7760544217687074,transport,Transport & Mobility Infrastructure,0.3523809523809524,17,0.1619047619047619,6.759561294032615,13,0.12380952380952381,5.169076283672,3,0.02857142857142857,1.1928637577704615,0,0.0,0.0,37,0.3523809523809524,14.711986345835692,23,0.21904761904761905,9.145288809573538,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.01904761904761905,0.7952425051803077,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.09523809523809523,3.976212525901538,32,0.3047619047619048,12.723880082884923,70,0.6666666666666666,27.833487681310768,3,0.02857142857142857,1.1928637577704615,37,0.3523809523809524,14.711986345835692,23,0.21904761904761905,9.145288809573538,0,0.0,0.0,0,0.0,0.0,43,0.4095238095238095,16,0.1523809523809524,24,0.22857142857142856,27,0.2571428571428571,0,0.0,13,0.12380952380952381,0,0.0
BK0505,East New York-City Line,Brooklyn,3.0,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),2.9274816838356474,240,81.98172556473419,5.484796933490655,4.418620409635897,200,0.8333333333333334,240,1.0,240,1.0,20,8,1.3330388995745888,0.49225043872230484,0.3352777777777778,0.6647222222222222,transport,Transport & Mobility Infrastructure,0.45416666666666666,15,0.0625,5.123857847795887,8,0.03333333333333333,2.73272418549114,4,0.016666666666666666,1.36636209274557,1,0.004166666666666667,0.3415905231863925,109,0.45416666666666666,37.23336702731678,20,0.08333333333333333,6.83181046372785,1,0.004166666666666667,0.3415905231863925,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,82,0.3416666666666667,28.010422901284183,23,0.09583333333333334,7.856582033287027,137,0.5708333333333333,46.797901676535766,6,0.025,2.049543139118355,109,0.45416666666666666,37.23336702731678,21,0.0875,7.173400986914242,0,0.0,0.0,0,0.0,0.0,41,0.17083333333333334,80,0.3333333333333333,20,0.08333333333333333,163,0.6791666666666667,17,0.07083333333333333,9,0.0375,1,0.004166666666666667
BK0571,Highland Park-Cypress Hills Cemeteries (South),Brooklyn,3.0,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),0.7521732683711322,23,30.57806088988993,3.1780538303479458,3.452462603835533,18,0.782608695652174,23,1.0,23,1.0,8,4,1.0750274625216438,0.39697471711716953,0.4064272211720226,0.5935727788279774,transport,Transport & Mobility Infrastructure,0.5652173913043478,0,0.0,0.0,0,0.0,0.0,1,0.043478260869565216,1.329480908256084,0,0.0,0.0,13,0.5652173913043478,17.28325180732909,3,0.13043478260869565,3.9884427247682517,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.2608695652173913,7.976885449536503,0,0.0,0.0,14,0.6086956521739131,18.612732715585175,1,0.043478260869565216,1.329480908256084,13,0.5652173913043478,17.28325180732909,3,0.13043478260869565,3.9884427247682517,0,0.0,0.0,0,0.0,0.0,3,0.13043478260869565,9,0.391304347826087,3,0.13043478260869565,16,0.6956521739130435,5,0.21739130434782608,0,0.0,0,0.0
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,Brooklyn,3.0,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),5.6460771196296955,855,151.43257555363965,6.752270376141742,5.02672237076316,715,0.8362573099415205,855,1.0,855,1.0,41,11,1.8373710940725627,0.6784848720030116,0.20399986320577268,0.7960001367942273,food_drink,"Food, Drink & Nightlife Support",0.34619883040935673,296,0.34619883040935673,52.42578054254659,129,0.15087719298245614,22.84772192563686,49,0.05730994152046784,8.678592049272916,22,0.025730994152046785,3.8965107160000847,152,0.17777777777777778,26.921346765091492,130,0.15204678362573099,23.02483604909141,13,0.0152046783625731,2.302483604909141,0,0.0,0.0,2,0.0023391812865497076,0.3542282469090986,15,0.017543859649122806,2.6567118518182395,8,0.00935672514619883,1.4169129876363944,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,39,0.0456140350877193,6.907450814727422,448,0.5239766081871345,79.34712730763809,648,0.7578947368421053,114.76995199854795,84,0.09824561403508772,14.877586370182142,152,0.17777777777777778,26.921346765091492,143,0.1672514619883041,25.32731965400055,2,0.0023391812865497076,0.3542282469090986,0,0.0,0.0,460,0.5380116959064327,57,0.06666666666666667,131,0.15321637426900586,99,0.11578947368421053,32,0.03742690058479532,163,0.19064327485380117,23,0.026900584795321637
BK0602,Park Slope,Brooklyn,3.0,BK06,BK06 Park Slope-Carroll Gardens (CD 6 Approximation),2.398369390044482,777,323.9701120374911,6.656726524178391,5.7837332151393195,711,0.915057915057915,777,1.0,777,1.0,37,10,1.7779094627206482,0.6565275126720387,0.2332851328990325,0.7667148671009675,food_drink,"Food, Drink & Nightlife Support",0.41827541827541825,325,0.41827541827541825,135.50873412121572,91,0.11711711711711711,37.9424455539404,56,0.07207207207207207,23.349197263963323,54,0.0694980694980695,22.51529736167892,123,0.1583011583011583,51.28484399049087,62,0.07979407979407979,25.850896970816535,4,0.005148005148005148,1.667799804568809,3,0.003861003861003861,1.2508498534266066,0,0.0,0.0,21,0.02702702702702703,8.755948973986246,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,38,0.0489060489060489,15.844098143403684,437,0.5624195624195624,182.20712864914236,649,0.8352638352638353,270.60051829128923,117,0.15057915057915058,48.78314428363766,123,0.1583011583011583,51.28484399049087,66,0.08494208494208494,27.518696775385347,3,0.003861003861003861,1.2508498534266066,0,0.0,0.0,484,0.6229086229086229,66,0.08494208494208494,62,0.07979407979407979,109,0.1402831402831403,59,0.07593307593307594,109,0.1402831402831403,4,0.005148005148005148
BK0701,Windsor Terrace-South Slope,Brooklyn,3.0,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),1.421681744946771,263,184.99217629740824,5.575949103146316,5.2257046099113715,223,0.8479087452471483,263,1.0,263,1.0,31,8,1.842876200788488,0.6805177393086784,0.17801327184143184,0.8219867281585682,food_drink,"Food, Drink & Nightlife Support",0.2737642585551331,72,0.2737642585551331,50.64424598256043,42,0.1596958174904943,29.54247682316025,27,0.10266159695817491,18.99159224346016,8,0.030418250950570342,5.627138442506714,53,0.20152091254752852,37.27979218160698,35,0.13307984790874525,24.618730685966874,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.011406844106463879,2.1101769159400177,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,0.08745247148288973,16.1780230222068,117,0.4448669201520912,82.2968997216607,202,0.7680608365019012,142.08524567329454,35,0.13307984790874525,24.618730685966874,53,0.20152091254752852,37.27979218160698,35,0.13307984790874525,24.618730685966874,0,0.0,0.0,0,0.0,0.0,132,0.5019011406844106,20,0.07604562737642585,35,0.13307984790874525,45,0.17110266159695817,16,0.060836501901140684,49,0.18631178707224336,0,0.0
BK0702,Sunset Park (West),Brooklyn,3.0,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),4.67742093710504,762,162.91028971867962,6.637258031284457,5.099319264247017,649,0.8517060367454068,762,1.0,762,1.0,39,12,1.8403439590781139,0.6795826599998298,0.19027149165409443,0.8097285083459056,food_drink,"Food, Drink & Nightlife Support",0.2637795275590551,201,0.2637795275590551,42.9723992565021,178,0.2335958005249344,38.05515954058395,27,0.03543307086614173,5.772411840425655,28,0.03674540682414698,5.986204871552531,160,0.2099737532808399,34.20688498030018,64,0.08398950131233596,13.682753992120071,3,0.003937007874015748,0.6413790933806284,1,0.0013123359580052493,0.21379303112687612,2,0.0026246719160104987,0.42758606225375223,4,0.005249343832020997,0.8551721245075045,10,0.013123359580052493,2.1379303112687613,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,84,0.11023622047244094,17.958614614657595,393,0.515748031496063,84.02066123286232,594,0.7795275590551181,126.99306048936442,59,0.07742782152230972,12.613788836485691,160,0.2099737532808399,34.20688498030018,67,0.08792650918635171,14.324133085500701,3,0.003937007874015748,0.6413790933806284,0,0.0,0.0,316,0.4146981627296588,82,0.10761154855643044,65,0.08530183727034121,171,0.22440944881889763,55,0.07217847769028872,203,0.2664041994750656,13,0.01706036745406824
BK0703,Sunset Park (Central),Brooklyn,3.0,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),1.7412400620022315,313,179.75694841300916,5.749392985908253,5.197153302418994,295,0.9424920127795527,313,1.0,313,1.0,26,9,1.7099156891930605,0.6314194945489207,0.2292664005961069,0.7707335994038931,food_drink,"Food, Drink & Nightlife Support",0.3801916932907348,119,0.3801916932907348,68.34209859791723,61,0.19488817891373802,35.032504323302106,5,0.01597444089456869,2.871516747811648,26,0.08306709265175719,14.93188708862057,53,0.16932907348242812,30.43807752680347,12,0.038338658146964855,6.891640194747955,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.009584664536741214,1.7229100486869888,4,0.012779552715654952,2.2972133982493186,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30,0.09584664536741214,17.22910048686989,187,0.597444089456869,107.39472636815563,264,0.8434504792332268,151.616084284455,31,0.09904153354632587,17.803403836432217,53,0.16932907348242812,30.43807752680347,12,0.038338658146964855,6.891640194747955,0,0.0,0.0,0,0.0,0.0,151,0.48242811501597443,42,0.134185303514377,12,0.038338658146964855,73,0.23322683706070288,8,0.025559105431309903,89,0.28434504792332266,4,0.012779552715654952
BK0771,Green-Wood Cemetery,Brooklyn,3.0,BK07,BK07 Sunset Park-Windsor Terrace (CD 7 Approximation),1.959190808030129,11,5.614562887348356,2.4849066497880004,1.8892737163735303,9,0.8181818181818182,11,1.0,11,1.0,3,2,0.30463609734923813,0.11249278068229587,0.8347107438016528,0.16528925619834722,transport,Transport & Mobility Infrastructure,0.9090909090909091,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.9090909090909091,5.104148079407596,1,0.09090909090909091,0.5104148079407597,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0.9090909090909091,5.104148079407596,0,0.0,0.0,10,0.9090909090909091,5.104148079407596,1,0.09090909090909091,0.5104148079407597,0,0.0,0.0,0,0.0,0.0,2,0.18181818181818182,8,0.7272727272727273,1,0.09090909090909091,8,0.7272727272727273,0,0.0,0,0.0,0,0.0
BK0801,Prospect Heights,Brooklyn,3.0,BK08,BK08 Crown Heights (North) (CD 8 Approximation),0.9571476616504366,294,307.1626372602191,5.68697535633982,5.73062768666056,265,0.9013605442176871,294,1.0,294,1.0,33,10,1.7087222937435893,0.6309788101594712,0.24563839141098615,0.7543616085890139,food_drink,"Food, Drink & Nightlife Support",0.42517006802721086,125,0.42517006802721086,130.59635937934485,40,0.1360544217687075,41.790835001390356,12,0.04081632653061224,12.537250500417107,11,0.03741496598639456,11.492479625382348,48,0.16326530612244897,50.14900200166843,32,0.10884353741496598,33.43266800111228,3,0.01020408163265306,3.1343126251042768,0,0.0,0.0,1,0.003401360544217687,1.0447708750347589,2,0.006802721088435374,2.0895417500695177,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20,0.06802721088435375,20.895417500695178,167,0.5680272108843537,174.47673613080474,236,0.8027210884353742,246.5659265082031,26,0.08843537414965986,27.164042750903732,48,0.16326530612244897,50.14900200166843,35,0.11904761904761904,36.56698062621656,1,0.003401360544217687,1.0447708750347589,0,0.0,0.0,164,0.5578231292517006,31,0.1054421768707483,33,0.11224489795918367,52,0.17687074829931973,8,0.027210884353741496,50,0.17006802721088435,4,0.013605442176870748
BK0802,Crown Heights (North),Brooklyn,3.0,BK08,BK08 Crown Heights (North) (CD 8 Approximation),3.2883172682924755,592,180.03129007907677,6.385194398997726,5.198669889690012,541,0.9138513513513513,592,1.0,592,1.0,36,11,1.8252070823375015,0.6739930750156033,0.19199118882395905,0.808008811176041,transport,Transport & Mobility Infrastructure,0.2668918918918919,142,0.23986486486486486,43.183181066265035,83,0.14020270270270271,25.24087344014083,28,0.0472972972972973,8.514993449686063,17,0.028716216216216218,5.16981745159511,158,0.2668918918918919,48.04889160894279,37,0.0625,11.251955629942298,5,0.008445945945945946,1.520534544586797,0,0.0,0.0,2,0.0033783783783783786,0.6082138178347188,5,0.008445945945945946,1.520534544586797,2,0.0033783783783783786,0.6082138178347188,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,113,0.19087837837837837,34.364080707661614,232,0.3918918918918919,70.55280286882738,428,0.722972972972973,130.15775701662983,50,0.08445945945945946,15.205345445867971,158,0.2668918918918919,48.04889160894279,42,0.07094594594594594,12.772490174529096,2,0.0033783783783783786,0.6082138178347188,0,0.0,0.0,211,0.3564189189189189,126,0.21283783783783783,37,0.0625,243,0.41047297297297297,32,0.05405405405405406,90,0.15202702702702703,7,0.011824324324324325
BK0891,Lincoln Terrace Park,Brooklyn,3.0,BK08,BK08 Crown Heights (North) (CD 8 Approximation),0.11277467982649282,15,133.00857979005522,2.772588722239781,4.897903826185183,15,1.0,15,1.0,15,1.0,4,3,0.9701157839869381,0.35823404735705744,0.41333333333333333,0.5866666666666667,other,Other / Unclassified POI,0.5333333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.3333333333333333,44.33619326335174,2,0.13333333333333333,17.734477305340693,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,0.5333333333333333,70.93790922136277,0,0.0,0.0,5,0.3333333333333333,44.33619326335174,0,0.0,0.0,5,0.3333333333333333,44.33619326335174,2,0.13333333333333333,17.734477305340693,0,0.0,0.0,0,0.0,0.0,0,0.0,5,0.3333333333333333,2,0.13333333333333333,13,0.8666666666666667,0,0.0,0,0.0,0,0.0
BK0901,Crown Heights (South),Brooklyn,3.0,BK09,BK09 Crown Heights (South) (CD 9 Approximation),1.8619430906852517,247,132.6571156957845,5.5134287461649825,4.895277682438029,215,0.8704453441295547,247,1.0,247,1.0,31,11,1.795114142410679,0.6628806739550268,0.20031470766608206,0.7996852923339179,transport,Transport & Mobility Infrastructure,0.2793522267206478,47,0.1902834008097166,25.24244711620191,37,0.14979757085020243,19.87171368722278,12,0.048582995951417005,6.444880114774955,5,0.020242914979757085,2.685366714489565,69,0.2793522267206478,37.05806065995599,10,0.04048582995951417,5.37073342897913,2,0.008097165991902834,1.074146685795826,0,0.0,0.0,2,0.008097165991902834,1.074146685795826,2,0.008097165991902834,1.074146685795826,1,0.004048582995951417,0.537073342897913,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,60,0.242914979757085,32.224400573874775,87,0.3522267206477733,46.725380832118425,170,0.6882591093117408,91.3024682926452,19,0.07692307692307693,10.204393515060346,69,0.2793522267206478,37.05806065995599,12,0.048582995951417005,6.444880114774955,2,0.008097165991902834,1.074146685795826,0,0.0,0.0,81,0.32793522267206476,42,0.1700404858299595,10,0.04048582995951417,104,0.42105263157894735,32,0.12955465587044535,40,0.16194331983805668,3,0.012145748987854251
BK0902,Prospect Lefferts Gardens-Wingate,Brooklyn,3.0,BK09,BK09 Crown Heights (South) (CD 9 Approximation),2.2319230211813883,387,173.39307687912796,5.961005339623274,5.16131181389295,358,0.9250645994832042,387,1.0,387,1.0,32,9,1.795697322644628,0.6630960245544033,0.18786931875087634,0.8121306812491237,food_drink,"Food, Drink & Nightlife Support",0.24806201550387597,96,0.24806201550387597,43.012236125055,56,0.14470284237726097,25.09047107294875,20,0.05167958656330749,8.960882526053124,17,0.04392764857881137,7.616750147145156,91,0.2351421188630491,40.772015493541716,27,0.06976744186046512,12.097191410171718,0,0.0,0.0,1,0.002583979328165375,0.4480441263026562,0,0.0,0.0,1,0.002583979328165375,0.4480441263026562,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,78,0.20155038759689922,34.94744185160719,153,0.3953488372093023,68.5507513243064,280,0.7235142118863049,125.45235536474374,38,0.09819121447028424,17.025676799500935,91,0.2351421188630491,40.772015493541716,27,0.06976744186046512,12.097191410171718,1,0.002583979328165375,0.4480441263026562,0,0.0,0.0,146,0.3772609819121447,70,0.18087855297157623,27,0.06976744186046512,152,0.39276485788113696,26,0.06718346253229975,65,0.16795865633074936,0,0.0
