nta2020,ntaname,boroname,borocode,cdta2020,cdtaname,nta_area_km2,pluto_avg_num_floors,pluto_building_area_to_lot_area_ratio,pluto_commercial_area_ratio,pluto_lot_area_commercial,pluto_lot_area_industrial,pluto_lot_area_mixed_use,pluto_lot_area_open_space,pluto_lot_area_parking,pluto_lot_area_public_facility,pluto_lot_area_ratio_commercial,pluto_lot_area_ratio_industrial,pluto_lot_area_ratio_mixed_use,pluto_lot_area_ratio_open_space,pluto_lot_area_ratio_parking,pluto_lot_area_ratio_public_facility,pluto_lot_area_ratio_residential,pluto_lot_area_ratio_transportation_utility,pluto_lot_area_ratio_unknown,pluto_lot_area_ratio_vacant,pluto_lot_area_residential,pluto_lot_area_transportation_utility,pluto_lot_area_unknown,pluto_lot_area_vacant,pluto_lot_count,pluto_lot_count_commercial,pluto_lot_count_industrial,pluto_lot_count_mixed_use,pluto_lot_count_open_space,pluto_lot_count_parking,pluto_lot_count_public_facility,pluto_lot_count_residential,pluto_lot_count_transportation_utility,pluto_lot_count_unknown,pluto_lot_count_vacant,pluto_office_area_ratio,pluto_parcel_count,pluto_parcel_density_per_km2,pluto_residential_area_ratio,pluto_retail_area_ratio,pluto_total_building_area,pluto_total_buildings,pluto_total_commercial_area,pluto_total_factory_area,pluto_total_garage_area,pluto_total_lot_area,pluto_total_office_area,pluto_total_other_area,pluto_total_residential_area,pluto_total_residential_units,pluto_total_retail_area,pluto_total_storage_area,pluto_total_units
QN0303,North Corona,Queens,4.0,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),1.2963302438290711,2.4622424643921828,1.1911961238518285,0.1774613440953859,390969.0,32868.0,1035998.0,195998.0,105422.0,607246.0,0.0418568888358826,0.0035188268692857,0.1109132773191652,0.0209834193965642,0.0112864112879957,0.0650113648857949,0.7276186263149966,0.0048008626414561,0.001821293741642,0.0121890287072165,6796404.0,44843.0,17012.0,113853.0,3091.0,84.0,5.0,369.0,6.0,43.0,51.0,2469.0,10.0,7.0,47.0,0.0244879298093866,3091.0,2384.4232707784968,0.786443574090042,0.0743797107123155,11126502.0,3948.0,1974524.0,18680.0,135101.0,9340613.0,272465.0,700383.0,8750366.0,10082.0,827586.0,18634.0,11061.0
QN0401,Elmhurst,Queens,4.0,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),3.9091917283200766,2.5729417516412907,1.5615633469108343,0.2737800184239664,2383962.0,435220.0,2475571.0,864237.0,293290.0,1767386.0,0.0848387529102398,0.0154883014249365,0.0880988691853122,0.0307558548747366,0.0104373970059272,0.0628964824737211,0.6339213516566133,0.0593790344868622,0.0016629941767089,0.0125209618049419,17813138.0,1668546.0,46730.0,351838.0,7378.0,297.0,21.0,516.0,19.0,64.0,90.0,6202.0,35.0,9.0,125.0,0.0221059566312537,7378.0,1887.3466723441059,0.7025735667631317,0.0929545443254279,43879802.0,9075.0,12013413.0,307713.0,2562066.0,28099918.0,970005.0,3718823.0,30828789.0,34523.0,4078827.0,351391.0,37332.0
QN0402,Corona,Queens,4.0,QN04,QN04 Elmhurst-Corona (CD 4 Approximation),2.230813150247117,2.550495288187596,1.4445318108043883,0.1965798537660497,638779.0,409501.0,1266602.0,318765.0,278588.0,1154887.0,0.03943704179865,0.025281839342854,0.0781976802873195,0.0196799654167508,0.0171995112560092,0.0713006014470067,0.6884038505598139,0.0526916079377249,0.0005006964990819,0.0073072054547889,11150378.0,853469.0,8110.0,118358.0,4685.0,98.0,38.0,384.0,8.0,64.0,50.0,3935.0,38.0,3.0,67.0,0.0458692266205675,4685.0,2100.131066324861,0.7679697156726386,0.039882060268027,23397713.0,5730.0,4599519.0,289920.0,584880.0,16197437.0,1073235.0,1510763.0,17968735.0,20459.0,933149.0,90093.0,21572.0
QN0501,Maspeth,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),5.4144614982599055,2.016539437269373,0.7357676542677278,0.4173423126788763,1437153.0,13990134.0,1098384.0,579407.0,2211208.0,840165.0,0.0337944940215392,0.3289764554111723,0.0258283784129833,0.0136246915934058,0.0519963118306677,0.019756387155443,0.4451889206211872,0.0437973753009523,0.0166848252562705,0.0203521603963782,18932214.0,1862538.0,709543.0,865501.0,9102.0,113.0,380.0,387.0,28.0,188.0,38.0,7640.0,55.0,38.0,235.0,0.0312086471865888,9102.0,1681.0536011614806,0.4665663047884179,0.0310521406952768,31289437.0,11622.0,13058406.0,4071162.0,1040334.0,42526247.0,976501.0,1307079.0,14598597.0,15510.0,971604.0,4689412.0,16875.0
QN0502,Ridgewood,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),3.9506459013894504,2.3285624840276005,1.140281104910347,0.3065210090466984,1846799.0,3416241.0,2427490.0,2214366.0,530681.0,1464982.0,0.060246380688891,0.111444805748215,0.0791897151008183,0.0722371720043908,0.0173119053835102,0.0477907250731525,0.5025745489829471,0.0979315430718631,0.0048385686133345,0.0064346353328772,15405974.0,3002004.0,148322.0,197248.0,8006.0,98.0,150.0,922.0,10.0,139.0,67.0,6475.0,59.0,20.0,66.0,0.0156050905211974,8006.0,2026.5040704316914,0.6491704210689506,0.0746587994798579,34954299.0,9756.0,10714227.0,2060105.0,325547.0,30654107.0,545465.0,3506520.0,22691297.0,25384.0,2609646.0,1665922.0,28018.0
QN0503,Glendale,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),2.7861032982434932,2.105730320036402,0.8562462670820287,0.2354102606304377,1670505.0,1423802.0,864954.0,58384.0,232472.0,761867.0,0.0798573156491856,0.068063852389512,0.0413485171250764,0.0027910060232456,0.011113160321937,0.0364205156534689,0.709206227828965,0.0401604847585084,0.0021777247086352,0.0088611955414653,14835617.0,840102.0,45555.0,185364.0,6749.0,60.0,71.0,360.0,2.0,82.0,34.0,6008.0,35.0,15.0,82.0,0.0144348109024083,6749.0,2422.3796742406953,0.7229570266954869,0.0768707598451318,17911492.0,10060.0,4216549.0,299736.0,646173.0,20918622.0,258549.0,893358.0,12949239.0,13173.0,1376870.0,741863.0,13988.0
QN0504,Middle Village,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),3.2444896332674156,2.034396674892843,0.6917640688163272,0.1298789435475164,528181.0,589228.0,539142.0,2292116.0,128860.0,824311.0,0.0218297393492395,0.0243528140112456,0.0222827578656326,0.0947332350808182,0.0053257883425246,0.0340688026883038,0.7442058080354599,0.0430792876636168,0.001728256754082,0.0083935102090766,18006416.0,1042324.0,41816.0,203085.0,7845.0,75.0,40.0,149.0,11.0,41.0,33.0,7360.0,24.0,8.0,104.0,0.0121923962287699,7845.0,2417.9457747564343,0.807641709847485,0.0300969740935403,16737563.0,10037.0,2173857.0,264297.0,64368.0,24195479.0,204071.0,660511.0,13517954.0,13567.0,503750.0,476860.0,14320.0
QN0571,Mount Olivet & All Faiths Cemeteries,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),0.7100010786462495,2.0,0.0010166853981153,1.0,0.0,0.0,0.0,7229375.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.225345693446077,0.0,0.0,7350.0,20.0,7350.0,0.0,0.0,7229375.0,0.0,7350.0,0.0,0.0,0.0,0.0,3.0
QN0572,Middle Village Cemetery,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),0.511741044081665,1.0,0.0039480891385637,1.0,24952.0,0.0,0.0,1867890.0,0.0,0.0,0.0131543223641931,0.0,0.0,0.9847237576487968,0.0,0.0,0.0,0.0,0.0,0.0021219199870101,0.0,0.0,0.0,4025.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.816453353234785,0.0,0.9399118707437576,7489.0,8.0,7489.0,0.0,0.0,1896867.0,0.0,450.0,0.0,0.0,7039.0,0.0,3.0
QN0573,St. John Cemetery,Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),0.8128240538698476,,8.403714441783268e-05,1.0,0.0,0.0,0.0,11899500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.460557103936601,0.0,0.0,1000.0,20.0,1000.0,0.0,0.0,11899500.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
QN0574,Highland Park-Cypress Hills Cemeteries (North),Queens,4.0,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),2.899419981738772,1.588235294117647,0.0034457936131578,0.9670989734725212,0.0,0.0,0.0,25055933.0,0.0,0.0,0.0,0.0,0.0,0.8337525122701472,0.0,0.0,6.82816383320606e-05,0.1661692233958581,0.0,9.982695662581958e-06,2052.0,4993718.0,0.0,300.0,32.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,2.0,0.0,1.0,0.5791333906308846,32.0,11.036690166151685,0.0170637258215599,0.0,103553.0,40.0,100146.0,0.0,3478.0,30052003.0,59971.0,36697.0,1767.0,3.0,0.0,0.0,8.0
QN0601,Rego Park,Queens,4.0,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),1.8749664765164915,2.3026371891038293,1.47156214475992,0.2541793401392918,1084543.0,0.0,1131932.0,58914.0,178903.0,619339.0,0.0837493414026041,0.0,0.0874087606600499,0.0045493896501964,0.0138150432255337,0.0478258892039757,0.6600186457484628,0.0958191932289044,0.0,0.0068137368802726,8547155.0,1240846.0,0.0,88237.0,2583.0,97.0,0.0,91.0,4.0,8.0,18.0,2324.0,15.0,0.0,26.0,0.0384654357714625,2583.0,1377.6246308141824,0.7273154088804278,0.1274377920815308,19056537.0,3738.0,4843778.0,0.0,1063226.0,12949869.0,733018.0,599372.0,13860113.0,14132.0,2428523.0,4280.0,15384.0
QN0602,Forest Hills,Queens,4.0,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),5.38115463598938,2.4199324233004464,1.3990979868483775,0.1462630339022301,1778448.0,0.0,2749848.0,905156.0,165861.0,2707593.0,0.0449149816742274,0.0,0.069447840210628,0.0228598559824729,0.0041888454289746,0.0683806835939349,0.7310127128141505,0.0458419974302878,0.0004175687492699,0.0129355141160537,28945088.0,1815154.0,16534.0,512193.0,7543.0,148.0,0.0,303.0,8.0,98.0,73.0,6786.0,18.0,5.0,104.0,0.0352987297907241,7543.0,1401.7437725264595,0.8436860096722097,0.0360079546545196,55398509.0,10497.0,8102754.0,0.0,1740896.0,39595875.0,1955497.0,2337047.0,46738947.0,43709.0,1994787.0,64036.0,47186.0
QN0701,College Point,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),6.19408028791722,2.021691577281519,0.4452638557611345,0.4018132629349194,4136028.0,8547696.0,800703.0,2863440.0,2361875.0,3871494.0,0.078981370261737,0.1632263472734635,0.015290181815182,0.0546800976352839,0.0451022391257845,0.0739298430958623,0.360346987864564,0.0694969482194691,0.0090307405404313,0.129915244168222,18870339.0,3639356.0,472914.0,6803289.0,6103.0,101.0,228.0,164.0,35.0,104.0,42.0,5088.0,38.0,20.0,283.0,0.075845281884714,6103.0,985.2955913253352,0.4852061946395604,0.0505918122559526,23317192.0,7807.0,9369157.0,2829014.0,739181.0,52367134.0,1768499.0,1412747.0,11313646.0,9984.0,1179659.0,966179.0,11090.0
QN0702,Whitestone-Beechhurst,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),4.887559277364856,1.974578220858896,0.4856714358164148,0.1028725709708903,1189830.0,1003444.0,414062.0,925197.0,324565.0,888037.0,0.0331878308553357,0.0279889814047398,0.0115493974934419,0.0258064442347764,0.0090530649937907,0.0247699433946696,0.8178693972122814,0.0058001649810325,0.0006508533531499,0.0433239220767817,29321758.0,207944.0,23334.0,1553223.0,6701.0,89.0,29.0,105.0,6.0,44.0,28.0,6239.0,22.0,6.0,133.0,0.0181137741917957,6701.0,1371.0319649796384,0.8489662702695003,0.0326722987218353,17411998.0,9567.0,1791217.0,95737.0,140150.0,35851394.0,315397.0,626771.0,14782199.0,10744.0,568890.0,42772.0,11298.0
QN0703,Bay Terrace-Clearview,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),3.6510068078526547,1.991791217257319,0.5306511080211143,0.0955152428859203,1265943.0,5255.0,100981.0,5491562.0,118554.0,653032.0,0.046966167996569,0.0001949591828557,0.0037463697895257,0.2037355737624636,0.0043983236849251,0.0242273235202022,0.7092217733976989,0.0010694744746304,0.0,0.006440034191129,19116619.0,28827.0,0.0,173587.0,2645.0,31.0,1.0,25.0,11.0,4.0,12.0,2522.0,3.0,1.0,35.0,0.0066224994251351,2645.0,724.4577014513048,0.8335110188437529,0.0321340557649352,14303361.0,4964.0,1366189.0,0.0,186956.0,26954360.0,94724.0,619245.0,11922009.0,10994.0,459625.0,5639.0,11259.0
QN0704,Murray Hill-Broadway Flushing,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),5.241796594827813,2.1864180478821367,0.7469122383400613,0.1582589514155165,1499498.0,87219.0,1625809.0,1165525.0,204240.0,1897450.0,0.0393213794781722,0.0022871463627872,0.0426336364890301,0.0305635958276014,0.0053557914346147,0.0497568862985198,0.8021486101007961,0.0199705410492673,0.0004772591270563,0.0074851538321547,30589472.0,761565.0,18200.0,285442.0,7747.0,148.0,9.0,324.0,4.0,43.0,87.0,7012.0,19.0,3.0,98.0,0.0208939241616026,7747.0,1477.9283895991161,0.8160429363904481,0.0484754713019824,28483065.0,11092.0,4507700.0,20624.0,658374.0,38134420.0,595123.0,1720276.0,23243404.0,21305.0,1380730.0,127334.0,23114.0
QN0705,East Flushing,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),2.939724322826535,2.247533444816053,0.653428537858327,0.1267115945128047,305261.0,25696.0,845529.0,1995770.0,126392.0,1049026.0,0.0141375255409915,0.0011900565624213,0.0391589093698475,0.0924299184925184,0.005853581453828,0.0485834478304276,0.7749689460353161,0.0136076132127215,0.0001893734932962,0.0098806280086314,16733324.0,293819.0,4089.0,213345.0,4907.0,41.0,5.0,199.0,8.0,35.0,62.0,4482.0,13.0,1.0,61.0,0.0206686614700283,4907.0,1669.2041365572456,0.8525763674274982,0.0261723852297609,14108993.0,7321.0,1787773.0,11229.0,111821.0,21592251.0,291614.0,926951.0,12028994.0,11193.0,369266.0,71903.0,11889.0
QN0706,Queensboro Hill,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),2.453877330263327,2.039087694483734,0.5165898644141073,0.1601983823198333,336995.0,0.0,193180.0,5335560.0,153574.0,476536.0,0.0189064429681491,0.0,0.0108379846958769,0.2993411203226687,0.0086159678107702,0.0267351168601015,0.6293137695310802,0.0015331837962984,7.012879630316892e-05,0.0046462852187516,11217107.0,27328.0,1250.0,82817.0,4300.0,54.0,0.0,53.0,4.0,26.0,12.0,4123.0,3.0,1.0,24.0,0.0186030938510581,4300.0,1752.3288336253402,0.7738753460759739,0.0200611932587718,9207877.0,5504.0,1475087.0,0.0,207239.0,17824347.0,171295.0,900236.0,7125749.0,6937.0,184721.0,11596.0,7227.0
QN0707,Flushing-Willets Point,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),3.5779876065908205,3.4519823788546256,1.7997952477972672,0.3964527333170489,3917207.0,2498731.0,4406382.0,2528215.0,904736.0,1703730.0,0.143809933624411,0.0917343248021506,0.1617687048307121,0.0928167521752718,0.0332149983668504,0.0625479578214574,0.2638653883861681,0.097760732960901,0.0109882311538266,0.0414929758782506,7187371.0,2662883.0,299306.0,1130218.0,2466.0,392.0,139.0,534.0,13.0,80.0,71.0,1066.0,67.0,31.0,73.0,0.088819129726171,2466.0,689.2142374829674,0.5410558963451233,0.1024747459036833,49024225.0,2677.0,19435788.0,896324.0,4694181.0,27238779.0,4354289.0,3526231.0,26524846.0,30707.0,5023745.0,900285.0,39668.0
QN0761,Fort Totten,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),0.646011685986451,,0.0701426968626636,1.0,0.0,0.0,0.0,0.0,0.0,5926250.0,0.0,0.0,0.0,0.0,0.0,0.9850405152711408,0.0,0.0,0.0,0.0149594847288593,0.0,0.0,0.0,90000.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0959192277551875,0.0,0.0,421996.0,98.0,421996.0,0.0,0.0,6016250.0,0.0,421996.0,0.0,0.0,0.0,0.0,0.0
QN0791,Kissena Park,Queens,4.0,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),1.0228852614623196,1.0,0.0008777809140924,1.0,0.0,0.0,0.0,10326996.0,0.0,0.0,0.0,0.0,0.0,0.999651520589906,0.0,0.0,0.0,0.0,0.0,0.000348479410094,0.0,0.0,0.0,3600.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,7.821014048597374,0.0,0.0,9068.0,9.0,9068.0,0.0,0.0,10330596.0,0.0,9068.0,0.0,0.0,0.0,0.0,4.0
QN0801,Kew Gardens Hills,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.185238730963514,2.130201379310345,0.7573658674598241,0.2663091948362892,591603.0,0.0,382513.0,204507.0,32338.0,5488793.0,0.0229854578086694,0.0,0.0148617171021234,0.0079456781322568,0.0012564232003839,0.2132552064847879,0.7329701291969666,0.0026354659697088,0.0,0.0040899221051029,18865290.0,67832.0,0.0,105267.0,3653.0,46.0,0.0,64.0,2.0,4.0,59.0,3450.0,5.0,0.0,23.0,0.0335445335758522,3653.0,1146.852813413766,0.7092197988518144,0.0217769886931287,19493191.0,6151.0,5191216.0,0.0,282150.0,25738143.0,653890.0,3811597.0,13824957.0,13517.0,424503.0,0.0,14266.0
QN0802,Pomonok-Electchester-Hillcrest,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.4331601890578494,2.033792021515016,0.7264506785763629,0.3517948803025117,1158293.0,0.0,583611.0,231610.0,113630.0,5833330.0,0.0385620140392813,0.0,0.019429639629592,0.0077107848114751,0.0037829820738651,0.19420384423955,0.7235599582516983,0.0051842135488886,0.0010248642098201,0.0065416991958291,21733679.0,155719.0,30784.0,196494.0,4524.0,73.0,0.0,78.0,2.0,9.0,35.0,4276.0,11.0,5.0,35.0,0.0267685335281836,4524.0,1317.7363568466365,0.6321713041694538,0.0239542544105755,21820508.0,6724.0,7676343.0,0.0,360347.0,30037150.0,584103.0,6184033.0,13794299.0,12600.0,522694.0,7045.0,14600.0
QN0803,Fresh Meadows-Utopia,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.082376394883484,1.8812070365358595,0.5084283950051212,0.1688263365999914,1406090.0,32264.0,153953.0,1116162.0,7900.0,862514.0,0.0609951436484673,0.0013995884436089,0.0066783672098603,0.0484182815644521,0.0003426961537475,0.0374152190320777,0.8308515552614248,0.0034375460769076,0.0002036656255499,0.0102579369839033,19153198.0,79244.0,4695.0,236471.0,3732.0,63.0,8.0,32.0,6.0,2.0,16.0,3574.0,6.0,2.0,23.0,0.0184615198223358,3732.0,1210.7541461175354,0.8025110786268314,0.0546187245110955,11720541.0,6446.0,1978736.0,8462.0,173790.0,23052491.0,216379.0,922403.0,9405864.0,8134.0,640161.0,17541.0,8617.0
QN0804,Jamaica Estates-Holliswood,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),3.659432505741493,2.0809591961023144,0.5272291140519622,0.1346979469336683,671150.0,0.0,571476.0,631.0,34763.0,1403203.0,0.025025737935797,0.0,0.0213091091597966,2.352863091333969e-05,0.0012962373953097,0.0523224175649619,0.8811870138364011,0.0053873852979242,0.0,0.0134485701788959,23632017.0,144481.0,0.0,360669.0,3384.0,37.0,0.0,57.0,2.0,4.0,38.0,3157.0,9.0,1.0,79.0,0.0266130134186398,3384.0,924.7335467154126,0.8244399564452217,0.0355741912195083,14139436.0,4797.0,1904553.0,0.0,163692.0,26818390.0,376293.0,831102.0,11657116.0,9045.0,502999.0,19170.0,9680.0
QN0805,Jamaica Hills-Briarwood,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),2.566933287750592,2.4088351153629715,0.92121412838962,0.175299805451566,531339.0,25850.0,702016.0,658923.0,102942.0,2713998.0,0.0291053800903904,0.0014159963325421,0.0384546259723745,0.0360941025697348,0.0056388972713558,0.1486658110068325,0.7246494614804354,0.0088386107635331,0.0,0.0071371145128011,13228981.0,161355.0,0.0,130293.0,3614.0,58.0,4.0,134.0,7.0,18.0,32.0,3306.0,13.0,0.0,42.0,0.0188433935649766,3614.0,1407.905697139077,0.7979080721485823,0.0212743273249156,16817406.0,5446.0,2948088.0,9250.0,250285.0,18255697.0,316897.0,1990504.0,13418744.0,13682.0,357779.0,23342.0,14398.0
QN0871,Mount Hebron & Cedar Grove Cemeteries,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),0.8550648941983724,1.5,0.0414328353824519,1.0,2755.0,0.0,0.0,9239800.0,0.0,0.0,0.0002975371805376,0.0,0.0,0.9978889440043666,0.0,0.0,0.0,0.0,0.0,0.0018135188150957,0.0,0.0,0.0,16792.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0491110178526278,5.0,5.84750939247427,0.0,0.0,383641.0,13.0,383641.0,0.0,0.0,9259347.0,18841.0,364800.0,0.0,0.0,0.0,0.0,2.0
QN0891,Cunningham Park,Queens,4.0,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),1.978252575206338,1.0,0.0012438509273801,1.0,0.0,0.0,0.0,15958504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0329797495014916,0.0,0.0,19850.0,18.0,19850.0,0.0,0.0,15958504.0,0.0,19850.0,0.0,0.0,0.0,0.0,0.0
QN0901,Kew Gardens,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1.8834916275128712,2.6685901434809733,1.1724867326785011,0.1930809470611713,707185.0,46530.0,633862.0,2044289.0,62156.0,717960.0,0.0573350489891848,0.0037724214024148,0.051390384160273,0.1657408032736153,0.0050392999073393,0.0582086324968362,0.5949794446408713,0.0544997739222634,0.0005740112514312,0.0084601799557703,7338627.0,672214.0,7080.0,104350.0,1664.0,35.0,4.0,91.0,8.0,21.0,25.0,1424.0,15.0,3.0,38.0,0.0652443259279583,1664.0,883.4655677218446,0.7971993427073961,0.0240015245736545,14461748.0,2458.0,2792288.0,0.0,542457.0,12334253.0,943547.0,899597.0,11528896.0,11124.0,347104.0,59583.0,11747.0
QN0902,Richmond Hill,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2.8105962706980647,2.316083470394737,0.7402905228555757,0.345939155755268,956672.0,1187900.0,1037315.0,3032.0,288549.0,1121634.0,0.0436337988623226,0.0541801052696777,0.0473119251602119,0.0001382894849546,0.0131607165548112,0.0511577137756121,0.6023082211730506,0.1756111806866146,0.003753930098679,0.0087441189340653,13205621.0,3850279.0,82305.0,191715.0,5012.0,108.0,103.0,414.0,1.0,54.0,64.0,4121.0,71.0,8.0,68.0,0.0416622358138674,5012.0,1783.2514944436239,0.6427699633895525,0.0526445075148701,16230886.0,7321.0,5614899.0,888314.0,630262.0,21925022.0,676215.0,1801987.0,10432726.0,9910.0,854467.0,761478.0,10821.0
QN0903,South Richmond Hill,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1.4716224758355723,2.2818545454545456,0.7223137765023298,0.1509732490694338,235587.0,156592.0,518397.0,236752.0,61469.0,459566.0,0.0219036370876559,0.0145590985021678,0.0481978197240491,0.0220119526449961,0.0057150635142903,0.0427280235404571,0.819734183395067,0.0100831091790136,0.0019525622486718,0.0131145501636308,8816742.0,108450.0,21001.0,141055.0,3639.0,37.0,17.0,216.0,2.0,22.0,27.0,3248.0,17.0,5.0,48.0,0.0131532981521512,3639.0,2472.780933801526,0.8407620306848077,0.0447832814986267,7768926.0,5568.0,1172900.0,55785.0,56791.0,10755611.0,102187.0,485612.0,6531818.0,6476.0,347918.0,122879.0,6857.0
QN0904,Ozone Park (North),Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),1.6794222401837813,2.1143293172690765,0.7592714607585861,0.2470633406421316,837459.0,572056.0,589917.0,200040.0,237900.0,703174.0,0.0685788954678718,0.0468452409321159,0.0483078649554432,0.0163811270156426,0.019481454294248,0.0575823965611752,0.6831262435907326,0.0507533238440062,0.0012385750155548,0.0077048783232093,8342074.0,619780.0,15125.0,94089.0,3857.0,65.0,51.0,224.0,4.0,65.0,36.0,3303.0,42.0,6.0,61.0,0.0309167562740443,3857.0,2296.6231527206187,0.727837138546128,0.0572785816976616,9271930.0,5263.0,2290754.0,313932.0,172817.0,12211614.0,286658.0,684797.0,6748455.0,7268.0,531083.0,225938.0,7896.0
QN0905,Woodhaven,Queens,4.0,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),2.2031136170989214,2.1911521954440407,0.85725513705833,0.0994221845923134,317999.0,50902.0,868967.0,97009.0,85785.0,470274.0,0.0193582453631225,0.0030986682520186,0.0528985198018123,0.0059054400310414,0.005222177046077,0.028628012917956,0.8662745858859563,0.014838324357187,0.0,0.0037760263448285,14230342.0,243750.0,0.0,62029.0,6125.0,62.0,6.0,373.0,3.0,32.0,28.0,5564.0,19.0,0.0,38.0,0.0100396394620463,6125.0,2780.156208223819,0.8826560861071288,0.0485119525891554,14082179.0,8478.0,1400081.0,31940.0,35767.0,16427057.0,141380.0,399764.0,12429721.0,12003.0,683154.0,86396.0,12642.0
QN1001,South Ozone Park,Queens,4.0,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),7.598687719546116,2.120260924018926,0.537343147526981,0.1965562001934608,1602527.0,366365.0,1514431.0,8214102.0,247246.0,1706566.0,0.0289561439890967,0.0066198683033517,0.0273643327679045,0.1484210376818157,0.0044675008762586,0.0308360301092566,0.680590094046887,0.0408710576896772,0.0012521853163437,0.0306217492194079,37666065.0,2261937.0,69300.0,1694707.0,14716.0,242.0,32.0,667.0,11.0,68.0,84.0,13261.0,91.0,18.0,242.0,0.0129105503425648,14716.0,1936.6501879194234,0.7328855966750503,0.0667430910844508,29738314.0,23711.0,5845250.0,48733.0,1188998.0,55343246.0,383938.0,2121381.0,21794782.0,21709.0,1984827.0,104786.0,23474.0
