method_id,model_label,score_col,threshold_mode,threshold_strategy,split,global_threshold,complaint_category,rows,positive_rows,positive_share,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,sanitation,13624,1651,0.12118320610687022,2686,0.19715208455666472,0.7923517322372284,0.6476649232426503,0.28071481757259864,0.4566929133858268,0.8386369330994738,0.9179923203510697,0.3477057874106525,0.4058127018299246,0.741581894615196,0.27650964192041294,10041,1932,897,754
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,validation,,water_sewer,13624,1659,0.12177040516735173,2820,0.20698766881972988,0.7992513211978861,0.6814048257588752,0.30921985815602837,0.5256178420735382,0.8371918094442122,0.927156608663458,0.3893726278187095,0.461082910321489,0.7792055742248023,0.34934906738505567,10017,1948,787,872
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,environment,27510,2896,0.10527081061432206,6884,0.25023627771719376,0.7701199563794984,0.6936053999722567,0.25101685066821616,0.5966850828729282,0.7905257170715853,0.94337244254824,0.35337423312883437,0.4678362573099415,0.7812293356383893,0.294865363639477,19458,5156,1168,1728
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,housing,27510,3720,0.13522355507088332,7019,0.25514358415121774,0.767539076699382,0.6900649500332208,0.3094457899985753,0.5838709677419355,0.7962589323245061,0.924454638621834,0.40450693733122267,0.4959130553906571,0.7759528660275621,0.379418826036832,18943,4847,1548,2172
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,infrastructure,27510,3596,0.1307161032351872,8236,0.2993820428934933,0.7197382769901853,0.6574599373189598,0.25024283632831473,0.5731368186874305,0.7417830559504892,0.9203590328940542,0.34837728194726164,0.45557029177718833,0.7269705460138355,0.26933465396729,17739,6175,1535,2061
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,noise,27510,3982,0.14474736459469284,6526,0.2372228280625227,0.7870592511813885,0.7026621176627704,0.35626723873735827,0.5838774485183325,0.8214467868072084,0.9210350743423561,0.4425199847735059,0.5177251269261601,0.7939978244500798,0.4018076479605365,19327,4201,1657,2325
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,other,27510,3620,0.13158851326790258,6666,0.24231188658669575,0.763576881134133,0.66125063308118,0.2836783678367837,0.5223756906077348,0.8001255755546254,0.9170504701592784,0.3676842309935835,0.4471294807528611,0.7529808757449543,0.3126299705670822,19115,4775,1729,1891
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,parking_traffic,27510,3586,0.13035259905488913,7081,0.2573973100690658,0.7515448927662668,0.6592040322333234,0.2705832509532552,0.5343000557724484,0.7841080086941983,0.9182534632140584,0.3592387737883191,0.4471411901983664,0.7442429762009889,0.31013576841191154,18759,5165,1670,1916
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,public_safety,27510,3536,0.12853507815339876,5687,0.20672482733551437,0.7962559069429298,0.6749182254191664,0.3180938983646914,0.5115950226244343,0.8382414282138984,0.920863309352518,0.39228016914236147,0.4561040794715345,0.7785574266541393,0.3148328758637111,20096,3878,1727,1809
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,sanitation,27510,3172,0.1153035259905489,4479,0.16281352235550708,0.8092693565976009,0.6221476604652614,0.2683634739897299,0.37894073139974777,0.8653545895307749,0.9144631149320481,0.31420729316429225,0.35009028950894155,0.7286359961852917,0.24879606718569203,21061,3277,1970,1202
xgb_per_category,Tuned XGBoost,xgb_score,per_category,best_f1,test,,water_sewer,27510,3462,0.12584514721919302,5612,0.2039985459832788,0.7992729916394039,0.6767419810869306,0.3164647184604419,0.512998266897747,0.8404856952761144,0.9230066672755503,0.3914480934538241,0.4563206577595067,0.7799582690002239,0.35715063375827194,20212,3836,1686,1776
ensemble_lgbm_w0p500_global,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,global,best_f1,validation,0.169062,environment,13624,1495,0.10973282442748092,2778,0.203904873752202,0.7973429242513213,0.669488864274269,0.27213822894168466,0.505685618729097,0.833292109819441,0.9318642817628618,0.35384975427100396,0.431605389358301,0.7641807095462904,0.28009428047904966,10107,2022,739,756
ensemble_lgbm_w0p500_global,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,global,best_f1,validation,0.169062,housing,13624,1626,0.11934820904286553,2977,0.21851145038167938,0.7879477392836172,0.6751820772916848,0.2878736983540477,0.527060270602706,0.8233038839806635,0.9277730816192354,0.3723658483597654,0.45195654466828394,0.7755470520199452,0.3538853477962418,9878,2120,769,857
ensemble_lgbm_w0p500_global,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,global,best_f1,validation,0.169062,infrastructure,13624,1734,0.12727539635936583,3958,0.29051673517322374,0.7221080446271286,0.6484314598545102,0.24077817079332997,0.5495963091118801,0.7472666105971405,0.9192013242292572,0.3348559381588194,0.4373967321461355,0.7220413866828085,0.2679581828940952,8885,3005,781,953
ensemble_lgbm_w0p500_global,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,global,best_f1,validation,0.169062,noise,13624,1884,0.138285378743394,3478,0.25528479154433353,0.7643863769817968,0.6832628030541419,0.30937320299022425,0.5711252653927813,0.7954003407155026,0.9203627045140942,0.40134278254382694,0.4884692209914654,0.7581160910310804,0.33859950691273016,9338,2402,808,1076
ensemble_lgbm_w0p500_global,Ensemble LGBM(0.50) + XGB(0.50),ensemble_lgbm_w0p500_score,global,best_f1,validation,0.169062,other,13624,1802,0.13226658837345862,3480,0.2554315913094539,0.7576335877862596,0.6693826536465526,0.28448275862068967,0.5493895671476138,0.7893757401454915,0.9199526813880127,0.37485800833017796,0.4631362275449102,0.7538591775036705,0.30742266765054566,9332,2490,812,990
