candidate_id,experiment_id,model_name,param_id,feature_set,pos_weight_mode,pos_weight,split,threshold_strategy,rows,positive_rows,positive_share,threshold,predicted_positive_rows,predicted_positive_share,accuracy,balanced_accuracy,precision,recall,specificity,npv,f1,f2,roc_auc,pr_auc,tn,fp,fn,tp
004_E1_main_2015_2025_xgboost_xgb_current_depth8_lr005_pw_balanced,E1_main_2015_2025,xgboost,xgb_current_depth8_lr005,prospective_forecast_available,balanced,6.872569344214973,test,best_recall_at_min_precision,247590,31570,0.12750918857789087,0.45,72735,0.293771961710893,0.7325942081667273,0.6774330043760832,0.26189592355812197,0.603389293633196,0.7514767151189705,0.9283920963083698,0.36525574037677966,0.4785820164309223,0.7521504901190387,0.3157363721434657,162334,53686,12521,19049
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,default_0_5,122616,15574,0.12701441899915183,0.5,1159,0.009452273765250865,0.8739397794741306,0.5180492318572221,0.5504745470232959,0.04096571208424297,0.9951327516302012,0.8770264373399639,0.07625649913344887,0.050271846190213534,0.7537392836639075,0.3122882490379134,106521,521,14936,638
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,default_0_5,247590,31570,0.12750918857789087,0.5,2851,0.011515004644775638,0.8737469203118058,0.5221000519168485,0.554542265871624,0.05007918910357935,0.9941209147301175,0.8774653814880342,0.09186252578367857,0.061216903764394294,0.761764479567393,0.3255685837462198,214750,1270,29989,1581
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_f1,122616,15574,0.12701441899915183,0.163337,31418,0.2562308344751093,0.7590852743524499,0.6741506204841381,0.2777388758036794,0.5602927956851163,0.7880084452831598,0.9249106340051317,0.37138236295539667,0.46556544379708475,0.7537392836639075,0.3122882490379134,84350,22692,6848,8726
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_f1,247590,31570,0.12750918857789087,0.163337,59613,0.2407730522234339,0.771319520174482,0.6757298638481162,0.28990320903158706,0.5474184352233132,0.8040412924729192,0.9239907009900148,0.3790618865358674,0.46483729887623526,0.761764479567393,0.3255685837462198,173689,42331,14288,17282
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_f2,122616,15574,0.12701441899915183,0.09782,57385,0.46800580674626474,0.6060138970444314,0.6852134070975651,0.21477738084865383,0.7913830743546937,0.5790437398404364,0.9501923931872882,0.3378609904192766,0.5149104703336369,0.7537392836639075,0.3122882490379134,61982,45060,3249,12325
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_f2,247590,31570,0.12750918857789087,0.09782,109941,0.44404458984611656,0.6268387253120078,0.6913539714952073,0.22339254691152527,0.7779537535635097,0.604754189426905,0.9490733677687452,0.3471108253068666,0.5198521723301485,0.761764479567393,0.3255685837462198,130639,85381,7010,24560
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_balanced_accuracy,122616,15574,0.12701441899915183,0.115,49097,0.4004126704508384,0.6577363476218439,0.6881442773200066,0.2312157565635375,0.7289071529472197,0.6473814016927935,0.9425726682898299,0.3510692582455815,0.5095472785543077,0.7537392836639075,0.3122882490379134,69297,37745,4222,11352
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,test,best_balanced_accuracy,247590,31570,0.12750918857789087,0.115,93624,0.37814128195807584,0.6767478492669332,0.693179513845622,0.24117747586089036,0.7152359835286665,0.6711230441625775,0.9416104854318486,0.36072016230809784,0.5134058498253784,0.761764479567393,0.3255685837462198,144976,71044,8990,22580
005_E1_main_2015_2025_xgboost_xgb_regularized_depth6_lr003_pw_none,E1_main_2015_2025,xgboost,xgb_regularized_depth6_lr003,prospective_forecast_available,none,1.0,validation,best_precision_at_min_recall,122616,15574,0.12701441899915183,0.122211,45910,0.37442095648202517,0.676551184184772,0.686849581673884,0.23768242213025484,0.7006549377167073,0.6730442256310607,0.9392224858550831,0.3549541344089519,0.5042234256880395,0.7537392836639075,0.3122882490379134,72044,34998,4662,10912
